city,long,lat
LUDRES,6.160576,48.621631
LUNEVILLE,6.492339,48.592237
AVILLERS,5.735861,49.324076
LUPCOURT,6.235951,48.6106679
MAGNIERES,6.565863,48.445949
MAIDIERES,6.040929,48.900773
MAILLY-SUR-SEILLE,6.24686,48.910335
MAIRY-MAINVILLE,5.846826,49.303737
MAIXE,6.437439,48.64571
MAIZIERES,6.061708,48.583796
MALAVILLERS,5.869264,49.356046
MALLELOY,6.163568,48.794628
MALZEVILLE,6.183463,48.708323
AVRAINVILLE,5.938873,48.772914
MAMEY,5.958257,48.877116
MANCE,5.917357,49.274864
MANCIEULLES,5.893635,49.285399
MANDRES-AUX-QUATRE-TOURS,5.799429,48.841015
MANGONVILLE,6.289861,48.456313
MANONCOURT-EN-VERMOIS,6.266782,48.601234
MANONCOURT-EN-WOEVRE,5.9248329,48.78427
MANONVILLE,5.912225,48.829924
MANONVILLER,6.651136,48.582487
AVRICOURT,6.806389,48.645278
MARAINVILLER,6.600524,48.590424
MARBACHE,6.099569,48.795361
MARON,6.046641,48.635089
MARS-LA-TOUR,5.886488,49.098742
MARTHEMONT,6.040755,48.559418
MARTINCOURT,5.945799,48.846329
MATTEXEY,6.514742,48.443484
MAXEVILLE,6.165043,48.711211
MAZERULLES,6.38019,48.7588859
MEHONCOURT,6.373713,48.508324
AVRIL,5.964574,49.287729
MENIL-LA-TOUR,5.863385,48.765974
MERCY-LE-BAS,5.7523989,49.383898
MERCY-LE-HAUT,5.821711,49.3685479
MEREVILLE,6.15201,48.591802
MERVILLER,6.775837,48.48146
MESSEIN,6.144131,48.609488
MEXY,5.782474,49.500449
MIGNEVILLE,6.779166,48.532199
MILLERY,6.129273,48.816598
AZELOT,6.233209,48.587447
MINORVILLE,5.892126,48.818408
MOINEVILLE,5.945527,49.206207
MOIVRONS,6.249102,48.823129
MONCEL-LES-LUNEVILLE,6.529187,48.573239
MONCEL-SUR-SEILLE,6.422629,48.765382
MONTAUVILLE,6.021416,48.9003889
MONTENOY,6.228893,48.79457
MONTIGNY,6.8006,48.5167
MONTIGNY-SUR-CHIERS,5.66916,49.479548
MONT-L'ETROIT,5.786215,48.498525
AZERAILLES,6.695448,48.487532
MONT-LE-VIGNOBLE,5.84119,48.612106
MONTREUX,6.884068,48.53617
MONT-SAINT-MARTIN,5.78719,49.546625
MONT-SUR-MEURTHE,6.440929,48.555629
MORFONTAINE,5.810014,49.444517
MORIVILLER,6.442273,48.478309
MORVILLE-SUR-SEILLE,6.156478,48.916991
MOUAVILLE,5.768108,49.21004
BACCARAT,6.738029,48.449081
MOUSSON,6.078025,48.905534
MOUTIERS,5.965798,49.234007
MOUTROT,5.897703,48.606489
MOYEN,6.569206,48.483372
MURVILLE,5.824764,49.338101
NANCY,6.184417,48.692054
NEUFMAISONS,6.848274,48.458914
NEUVES-MAISONS,6.106728,48.614365
NEUVILLER-LES-BADONVILLER,6.872829,48.516855
NEUVILLER-SUR-MOSELLE,6.289303,48.492951
AFFLEVILLE,5.772207,49.2704359
BADONVILLER,6.894479,48.497662
NOMENY,6.225188,48.889691
NONHIGNY,6.880042,48.550489
NORROY-LE-SEC,5.806852,49.278936
NORROY-LES-PONT-A-MOUSSON,6.026645,48.934514
NOVIANT-AUX-PRES,5.880958,48.840575
OCHEY,5.944351,48.5813739
OGEVILLER,6.725151,48.5468199
OGNEVILLE,6.064432,48.474507
OLLEY,5.761039,49.164852
OMELMONT,6.113294,48.501622
BAGNEUX,5.882907,48.557549
ONVILLE,5.965891,49.018243
OTHE,5.441739,49.494554
OZERAILLES,5.841804,49.2309399
PAGNEY-DERRIERE-BARINE,5.848876,48.697745
PAGNY-SUR-MOSELLE,6.021831,48.983326
PANNES,5.802606,48.933842
PAREY-SAINT-CESAIRE,6.067614,48.531962
PARROY,6.601286,48.682138
PARUX,6.922856,48.539192
BAINVILLE-AUX-MIROIRS,6.277661,48.439367
PETIT-FAILLY,5.49382,49.4401439
PETITMONT,6.957074,48.557141
PETTONVILLE,6.742912,48.528792
PEXONNE,6.865553,48.483475
PHLIN,6.276118,48.911476
PIENNES,5.784325,49.305627
PIERRE-LA-TREICHE,5.931616,48.643115
PIERRE-PERCEE,6.932728,48.468578
PIERREPONT,5.711962,49.41569
PIERREVILLE,6.120933,48.54834
BAINVILLE-SUR-MADON,6.096051,48.586598
POMPEY,6.122699,48.765715
PONT-A-MOUSSON,6.054868,48.90329
PONT-SAINT-VINCENT,6.099239,48.60483
PORT-SUR-SEILLE,6.1651429,48.902713
PRAYE,6.106753,48.435813
PRENY,5.995985,48.978893
PREUTIN-HIGNY,5.797649,49.345396
PULLIGNY,6.140891,48.542823
PULNEY,6.033072,48.398047
PULNOY,6.2564529,48.700396
BARBAS,6.84566,48.573542
PUXE,5.793947,49.156577
PUXIEUX,5.889353,49.076692
QUEVILLONCOURT,6.100751,48.47287
RAON-LES-LEAU,7.09966,48.512379
RAUCOURT,6.217809,48.926904
RAVILLE-SUR-SANON,6.4974109,48.6509829
RECHICOURT-LA-PETITE,6.582559,48.719996
RECLONVILLE,6.727121,48.540075
REHAINVILLER,6.46631,48.562424
BARBONVILLE,6.344455,48.554589
REHERREY,6.767131,48.50925
REHON,5.755264,49.500639
REILLON,6.743472,48.59863
REMBERCOURT-SUR-MAD,5.904272,48.987283
REMENOVILLE,6.473718,48.464032
REMEREVILLE,6.3890589,48.704385
REMONCOURT,6.73643,48.659898
REPAIX,6.832711,48.606828
RICHARDMENIL,6.1695,48.593686
BARISEY-AU-PLAIN,5.843008,48.524607
ROGEVILLE,5.980529,48.8192949
ROMAIN,6.358694,48.515598
ROSIERES-AUX-SALINES,6.332949,48.595365
ROSIERES-EN-HAYE,6.002582,48.792219
ROUVES,6.206073,48.899411
ROVILLE-DEVANT-BAYON,6.291683,48.466803
ROYAUMEIX,5.869019,48.7787719
ROZELIEURES,6.431527,48.451098
SAFFAIS,6.311316,48.555994
SAINT-AIL,5.9966609,49.180182
BARISEY-LA-COTE,5.843526,48.544001
SAINT-BAUSSANT,5.7933389,48.892577
SAINT-BOINGT,6.437285,48.430994
SAINT-CLEMENT,6.601314,48.53095
SAINT-FIRMIN,6.132197,48.419255
SAINTE-GENEVIEVE,6.11559,48.870437
SAINT-GERMAIN,6.339855,48.431266
SAINT-JEAN-LES-LONGUYON,5.46281,49.4529179
SAINT-JULIEN-LES-GORZE,5.902769,49.017985
SAINT-MARCEL,5.952452,49.12171
SAINT-MARD,6.303893,48.504955
BAROCHES,5.891465,49.231583
SAINT-MARTIN,6.754697,48.568059
SAINT-MAURICE-AUX-FORGES,6.846274,48.510397
SAINT-MAX,6.2064199,48.705512
SAINT-NICOLAS-DE-PORT,6.303733,48.6331149
SAINTE-POLE,6.824707,48.510012
SAINT-PANCRE,5.64645,49.529286
SAINT-REMIMONT,6.248309,48.498346
SAINT-REMY-AUX-BOIS,6.39455,48.416178
SAINT-SAUVEUR,6.974202,48.534516
SAINT-SUPPLET,5.736139,49.381904
BASLIEUX,5.759009,49.433801
SAIZERAIS,6.0455249,48.792522
SANCY,5.924481,49.347361
SANZEY,5.83833,48.771223
SAULNES,5.825236,49.528512
SAULXEROTTE,5.944332,48.469805
SAULXURES-LES-NANCY,6.244623,48.687702
SAULXURES-LES-VANNES,5.809472,48.526344
SAXON-SION,6.078801,48.425334
SEICHAMPS,6.259763,48.717243
SEICHEPREY,5.791292,48.870092
AFFRACOURT,6.169907,48.461816
BATHELEMONT,6.525148,48.691431
SELAINCOURT,5.96656,48.50045
SERANVILLE,6.51589,48.456812
SERRES,6.462912,48.69066
SERROUVILLE,5.879045,49.392637
SEXEY-AUX-FORGES,6.046654,48.622895
SEXEY-LES-BOIS,6.020124,48.716056
SIONVILLER,6.531626,48.6342039
SIVRY,6.201534,48.831279
SOMMERVILLER,6.377562,48.6345
BATILLY,5.969358,49.17102
SORNEVILLE,6.417464,48.748179
SPONVILLE,5.833984,49.0736739
TANCONVILLE,6.93474,48.605043
TANTONVILLE,6.139022,48.469601
TELLANCOURT,5.632604,49.5071
THELOD,6.047038,48.545758
THEY-SOUS-VAUDEMONT,6.059645,48.4039519
THEZEY-SAINT-MARTIN,6.293975,48.901824
THIAUCOURT-REGNIEVILLE,5.8669,48.955
THIAVILLE-SUR-MEURTHE,6.808925,48.4138019
BATTIGNY,5.980135,48.448357
THIEBAUMENIL,6.622492,48.57934
THIL,5.904327,49.474454
THOREY-LYAUTEY,6.030509,48.4427049
THUMEREVILLE,5.8067589,49.203073
TIERCELET,5.882803,49.462123
TOMBLAINE,6.221307,48.683482
TONNOY,6.256573,48.550683
TOUL,5.890159,48.678296
TRAMONT-EMY,5.945842,48.407606
BAUZEMONT,6.527845,48.672433
TRAMONT-LASSUS,5.96129,48.396664
TRAMONT-SAINT-ANDRE,5.925723,48.406564
TREMBLECOURT,5.940731,48.80595
TRIEUX,5.930174,49.324664
TRONDES,5.773137,48.71577
TRONVILLE,5.918973,49.084632
TUCQUEGNIEUX,5.899536,49.3108549
UGNY,5.697915,49.47197
URUFFE,5.743701,48.568441
VACQUEVILLE,6.815892,48.4801
BAYON,6.314147,48.47758
VAL-ET-CHATILLON,6.965345,48.559393
VALHEY,6.491943,48.679142
VALLEROY,5.935454,49.20999
VALLOIS,6.548151,48.4631029
VANDELAINVILLE,5.976987,49.0171319
VANDELEVILLE,5.994219,48.42787
VANDIERES,6.036446,48.954507
VANDOEUVRE-LES-NANCY,6.17376,48.661118
VANNES-LE-CHATEL,5.780488,48.546339
VARANGEVILLE,6.313135,48.6347809
BAYONVILLE-SUR-MAD,5.998771,49.016889
VATHIMENIL,6.625547,48.5073409
VAUCOURT,6.69305,48.669296
VAUDEMONT,6.055131,48.416875
VAUDEVILLE,6.199459,48.4586479
VAXAINVILLE,6.754689,48.514847
VEHO,6.711216,48.596477
VELAINE-EN-HAYE,6.020955,48.703605
VELAINE-SOUS-AMANCE,6.3304539,48.711493
VELLE-SUR-MOSELLE,6.278331,48.529159
BAZAILLES,5.766544,49.410246
VENEY,6.814084,48.466599
VENNEZEY,6.466272,48.444838
VERDENAL,6.811282,48.584021
VEZELISE,6.088334,48.487135
VIEVILLE-EN-HAYE,5.926006,48.942785
VIGNEULLES,6.329839,48.56222
VILCEY-SUR-TREY,5.97261,48.935103
VILLACOURT,6.348185,48.456787
VILLE-AU-MONTOIS,5.782725,49.411942
VILLE-AU-VAL,6.121073,48.8482
BEAUMONT,5.788012,48.851755
VILLECEY-SUR-MAD,5.95948,49.006203
VILLE-EN-VERMOIS,6.2537649,48.613855
VILLE-HOUDLEMONT,5.649922,49.5449399
VILLERS-EN-HAYE,6.011331,48.827876
VILLERS-LA-CHEVRE,5.694357,49.503967
VILLERS-LA-MONTAGNE,5.825527,49.466789
VILLERS-LE-ROND,5.48808,49.463596
VILLERS-LES-MOIVRONS,6.252551,48.814287
VILLERS-LES-NANCY,6.153496,48.673218
VILLERS-SOUS-PRENY,5.997363,48.942938
BECHAMPS,5.73843,49.2104349
VILLERUPT,5.930146,49.470163
VILLE-SUR-YRON,5.865736,49.11838
VILLETTE,5.547242,49.473353
VILLEY-LE-SEC,5.97678,48.659455
VILLEY-SAINT-ETIENNE,5.979151,48.72974
VIRECOURT,6.319814,48.4615269
VITERNE,6.032455,48.587297
VITREY,6.047122,48.48731
VITRIMONT,6.4377509,48.603091
VITTONVILLE,6.061033,48.969485
BELLEAU,6.180648,48.8303
VIVIERS-SUR-CHIERS,5.633171,49.471133
VOINEMONT,6.16308,48.520856
VRONCOURT,6.080495,48.465036
WAVILLE,5.949076,49.009955
XAMMES,5.849646,48.9775149
XERMAMENIL,6.461526,48.533164
XEUILLEY,6.09847,48.565607
XIROCOURT,6.17035,48.429857
XIVRY-CIRCOURT,5.762764,49.354965
XONVILLE,5.849249,49.055371
AGINCOURT,6.236217,48.73204
BELLEVILLE,6.098388,48.817957
XOUSSE,6.710234,48.657707
HAN-DEVANT-PIERREPONT,5.705769,49.396748
BENAMENIL,6.672461,48.569679
BENNEY,6.219954,48.512621
BERNECOURT,5.843851,48.842898
BERTRAMBOIS,6.986189,48.60523
BERTRICHAMPS,6.792447,48.429788
BETTAINVILLERS,5.907292,49.298547
BEUVEILLE,5.690913,49.43248
BEUVEZIN,5.958978,48.3790679
BEUVILLERS,5.915063,49.3837339
AINGERAY,6.001905,48.739241
BEY-SUR-SEILLE,6.341372,48.804138
BEZANGE-LA-GRANDE,6.47403,48.746312
BEZAUMONT,6.112014,48.852978
BICQUELEY,5.912835,48.62628
BIENVILLE-LA-PETITE,6.508459,48.638137
BIONVILLE,7.010678,48.484142
BLAINVILLE-SUR-L'EAU,6.405988,48.555828
BLAMONT,6.843844,48.589405
BLEMEREY,6.736409,48.582669
BLENOD-LES-PONT-A-MOUSSON,6.053062,48.8811589
ALLAIN,5.910472,48.549134
BLENOD-LES-TOUL,5.832266,48.598639
BOISMONT,5.738509,49.405809
BONCOURT,5.827292,49.1755319
BONVILLER,6.497113,48.633657
MONT-BONVILLERS,5.835444,49.325409
BORVILLE,6.392909,48.448002
BOUCQ,5.761487,48.7479749
BOUILLONVILLE,5.842323,48.944691
BOUVRON,5.881432,48.740245
BOUXIERES-AUX-CHENES,6.260203,48.771882
ALLAMONT,5.7634489,49.123358
BOUXIERES-AUX-DAMES,6.163647,48.751354
BOUXIERES-SOUS-FROIDMONT,6.090518,48.955471
BOUZANVILLE,6.101759,48.373633
BRAINVILLE,5.804747,49.128986
BRALLEVILLE,6.191607,48.404863
BRATTE,6.215317,48.813454
BREHAIN-LA-VILLE,5.880225,49.44061
BREMENIL,6.918107,48.523249
BREMONCOURT,6.352568,48.488099
BRIEY,5.936677,49.248466
ABAINVILLE,5.494744,48.530567
ANCERVILLE,5.019445,48.634951
CHAMPOUGNY,5.694234,48.545335
CHARDOGNE,5.128267,48.825342
CHARNY-SUR-MEUSE,5.363345,49.206641
CHASSEY-BEAUPRE,5.432948,48.457305
CHATILLON-SOUS-LES-COTES,5.524379,49.144854
CHATTANCOURT,5.267126,49.216583
CHAUMONT-DEVANT-DAMVILLERS,5.427854,49.308053
CHAUMONT-SUR-AIRE,5.258277,48.927166
CHAUVENCY-LE-CHATEAU,5.309646,49.51905
ANDERNAY,4.953635,48.790847
CHAUVENCY-SAINT-HUBERT,5.295852,49.534506
CHAUVONCOURT,5.528273,48.900233
CHEPPY,5.0564859,49.2313509
CHONVILLE-MALAUMONT,5.4981,48.7514
CIERGES-SOUS-MONTFAUCON,5.092914,49.297887
CLAON,4.97344,49.143279
CLERMONT-EN-ARGONNE,5.069394,49.105004
CLERY-LE-PETIT,5.179431,49.368986
APREMONT-LA-FORET,5.639004,48.855118
COMBLES-EN-BARROIS,5.115026,48.751015
COMBRES-SOUS-LES-COTES,5.622852,49.058787
COMMERCY,5.592348,48.763802
HAUTS-DE-CHEE,5.1675,48.8681
CONSENVOYE,5.284629,49.287827
CONTRISSON,4.954217,48.802939
COURCELLES-EN-BARROIS,5.442205,48.824723
COURCELLES-SUR-AIRE,5.242508,48.936032
COUROUVRE,5.356869,48.938299
ARRANCY-SUR-CRUSNE,5.655716,49.41265
COUSANCES-LES-FORGES,5.080731,48.610253
COUVERTPUIS,5.301795,48.581673
COUVONGES,5.0262079,48.774318
CUISY,5.178944,49.267504
CUMIERES-LE-MORT-HOMME,5.2817,49.2333
AUBREVILLE,5.081079,49.14373
CUNEL,5.114309,49.335925
DAGONVILLE,5.394215,48.792829
DAINVILLE-BERTHELEVILLE,5.509145,48.440129
DAMLOUP,5.4917429,49.201308
DAMMARIE-SUR-SAULX,5.237217,48.593078
DAMVILLERS,5.399975,49.342526
DANNEVOUX,5.236191,49.307733
DELOUZE-ROSIERES,5.521809,48.562968
DELUT,5.430109,49.407392
AULNOIS-EN-PERTHOIS,5.130518,48.635425
DEMANGE-AUX-EAUX,5.4598,48.58156
DIEPPE-SOUS-DOUAUMONT,5.509483,49.219966
DIEUE-SUR-MEUSE,5.420754,49.069738
DOMBASLE-EN-ARGONNE,5.19203,49.13824
DOMBRAS,5.457364,49.393411
DOMMARTIN-LA-MONTAGNE,5.609101,49.031185
DOMMARY-BARONCOURT,5.70314,49.285772
DOMPCEVRIN,5.489495,48.92974
DOMPIERRE-AUX-BOIS,5.584996,48.994347
DOMREMY-LA-CANNE,5.692001,49.296031
DONCOURT-AUX-TEMPLIERS,5.7175649,49.058287
DOUAUMONT,5.4322,49.2208
DOULCON,5.164706,49.37806
DUGNY-SUR-MEUSE,5.38711,49.106984
DUN-SUR-MEUSE,5.184923,49.384119
DUZEY,5.633598,49.360777
ECOUVIEZ,5.456359,49.527454
AUTRECOURT-SUR-AIRE,5.136871,49.035746
ECUREY-EN-VERDUNOIS,5.349755,49.363646
EIX,5.498509,49.178983
EPARGES,5.59393,49.063913
EPIEZ-SUR-MEUSE,5.640205,48.5448949
EPINONVILLE,5.080375,49.277007
ERIZE-LA-BRULEE,5.282848,48.84902
ERIZE-LA-PETITE,5.241571,48.919346
ERIZE-SAINT-DIZIER,5.282835,48.814268
ERNEVILLE-AUX-BOIS,5.4144,48.7433
AUTREVILLE-SAINT-LAMBERT,5.127879,49.56101
ESNES-EN-ARGONNE,5.2107789,49.207832
ETAIN,5.636236,49.2131649
ETON,5.679307,49.274623
ETRAYE,5.371408,49.3334059
EUVILLE,5.624201,48.749162
EVRES,5.126725,48.983327
FAINS-VEEL,5.118689,48.787878
FLASSIGNY,5.441444,49.473769
FLEURY-DEVANT-DOUAUMONT,5.432081,49.195732
FOAMEIX-ORNEL,5.6067,49.2347
FONTAINES-SAINT-CLAIR,5.234206,49.369279
FORGES-SUR-MEUSE,5.290766,49.262827
FOUCAUCOURT-SUR-THABAS,5.101636,48.99846
FOUCHERES-AUX-BOIS,5.24776,48.6228089
FREMEREVILLE-SOUS-LES-COTES,5.654552,48.800289
FRESNES-AU-MONT,5.439916,48.896216
FRESNES-EN-WOEVRE,5.631197,49.095837
FROIDOS,5.124033,49.060135
ABAUCOURT-HAUTECOURT,5.5405,49.197
FROMEREVILLE-LES-VALLONS,5.288433,49.158049
FROMEZEY,5.583456,49.2131479
FUTEAU,5.003827,49.076121
GERCOURT-ET-DRILLANCOURT,5.238112,49.284509
GERY,5.294644,48.781802
AVILLERS-SAINTE-CROIX,5.701199,49.034374
GINCREY,5.573156,49.245358
GIRAUVOISIN,5.627463,48.803858
GIVRAUVAL,5.326003,48.661935
GONDRECOURT-LE-CHATEAU,5.506159,48.512438
GOUSSAINCOURT,5.689996,48.484702
GREMILLY,5.476885,49.276949
GRIMAUCOURT-EN-WOEVRE,5.557035,49.173899
AVIOTH,5.391317,49.566312
GRIMAUCOURT-PRES-SAMPIGNY,5.468189,48.7923339
GUERPONT,5.257621,48.728733
GUSSAINVILLE,5.67993,49.169877
HAIRONVILLE,5.085525,48.686495
HALLES-SOUS-LES-COTES,5.12052,49.449741
HAN-LES-JUVIGNY,5.332279,49.480925
HANNONVILLE-SOUS-LES-COTES,5.659873,49.040324
HAN-SUR-MEUSE,5.5384,48.865214
AVOCOURT,5.141585,49.2079499
HARVILLE,5.7276049,49.097981
HAUDAINVILLE,5.422385,49.126546
HAUDIOMONT,5.559629,49.115825
HAUMONT-PRES-SAMOGNEUX,5.3533,49.2736
AZANNES-ET-SOUMAZANNES,5.466873,49.291057
HEIPPES,5.293506,48.993647
HENNEMONT,5.663794,49.133669
HERBEUVILLE,5.636965,49.04578
HERMEVILLE-EN-WOEVRE,5.592747,49.178824
HEUDICOURT-SOUS-LES-COTES,5.696772,48.931824
HEVILLIERS,5.331387,48.601385
HORVILLE-EN-ORNOIS,5.46676,48.490186
HOUDELAINCOURT,5.470027,48.548687
BAALON,5.240481,49.488213
INOR,5.16324,49.546114
IPPECOURT,5.20905,49.036155
IRE-LE-SEC,5.387301,49.476336
ISLETTES,5.002956,49.109325
TROIS-DOMAINES,5.2875,48.9675
JAMETZ,5.381053,49.430415
JONVILLE-EN-WOEVRE,5.779232,49.0672659
JOUY-EN-ARGONNE,5.22314,49.134124
GEVILLE,5.6942,48.7719
BADONVILLIERS-GERAUVILLIERS,5.58567,48.549771
JULVECOURT,5.190441,49.063478
JUVIGNY-EN-PERTHOIS,5.154524,48.597519
JUVIGNY-SUR-LOISON,5.341535,49.466322
KOEUR-LA-GRANDE,5.481419,48.85835
KOEUR-LA-PETITE,5.493322,48.8552729
LABEUVILLE,5.793777,49.097212
LACHALADE,4.959399,49.167096
LACHAUSSEE,5.819599,49.037017
LACROIX-SUR-MEUSE,5.510785,48.973066
LAHAYMEIX,5.409038,48.939575
BANNONCOURT,5.500273,48.958443
LAHAYVILLE,5.781963,48.887905
LAHEYCOURT,5.020892,48.89023
LAIMONT,5.044114,48.834093
LAMORVILLE,5.57761,48.959597
LAMOUILLY,5.234684,49.547144
LANDRECOURT-LEMPIRE,5.347519,49.103408
LANEUVILLE-AU-RUPT,5.586882,48.704273
LANEUVILLE-SUR-MEUSE,5.164309,49.4912629
BANTHEVILLE,5.089138,49.353933
LANHERES,5.713393,49.207915
LATOUR-EN-WOEVRE,5.812779,49.086911
LAVALLEE,5.342818,48.813433
LAVINCOURT,5.15132,48.660272
LAVOYE,5.1374829,49.045516
LEMMES,5.286338,49.067769
LEROUVILLE,5.542284,48.791521
LEVONCOURT,5.350874,48.823645
BAR-LE-DUC,5.158238,48.773605
LIGNIERES-SUR-AIRE,5.382719,48.808991
LIGNY-EN-BARROIS,5.32397,48.68827
LINY-DEVANT-DUN,5.197356,49.355464
LION-DEVANT-DUN,5.228513,49.410677
LISLE-EN-RIGAULT,5.048237,48.716205
LISSEY,5.346996,49.372938
LOISEY-CULEY,5.283918,48.764521
LOISON,5.614936,49.310845
BAUDIGNECOURT,5.461964,48.569267
LONGEAUX,5.340592,48.645806
LONGCHAMPS-SUR-AIRE,5.308584,48.910265
LONGEVILLE-EN-BARROIS,5.210682,48.740177
LOUPMONT,5.674261,48.87065
LOUPPY-LE-CHATEAU,5.076475,48.867265
LOUPPY-SUR-LOISON,5.349163,49.445223
LOUVEMONT-COTE-DU-POIVRE,5.3989,49.2383
BAUDONVILLIERS,5.01577,48.6888
LUZY-SAINT-MARTIN,5.156801,49.524029
MAIZERAY,5.70183,49.102631
MAIZEY,5.512386,48.925707
MALANCOURT,5.181066,49.241293
MANDRES-EN-BARROIS,5.391649,48.490559
MANGIENNES,5.5270089,49.355424
MANHEULLES,5.5974579,49.1113209
BAUDREMONT,5.386202,48.8392849
MARCHEVILLE-EN-WOEVRE,5.680072,49.089444
MARRE,5.302291,49.2109
MARSON-SUR-BARBOURE,5.445045,48.641117
MARTINCOURT-SUR-MEUSE,5.173403,49.533338
MARVILLE,5.458513,49.453928
MAUCOURT-SUR-ORNE,5.511224,49.248433
MAULAN,5.253214,48.668344
MAUVAGES,5.554665,48.593713
MAXEY-SUR-VAISE,5.666669,48.536613
MECRIN,5.532113,48.824914
BAULNY,5.014582,49.262337
MELIGNY-LE-GRAND,5.491808,48.677377
MELIGNY-LE-PETIT,5.466797,48.661081
MENAUCOURT,5.354509,48.650301
MENIL-AUX-BOIS,5.444429,48.805434
MENIL-LA-HORGNE,5.528607,48.703273
MENIL-SUR-SAULX,5.21689,48.6269459
MERLES-SUR-LOISON,5.479954,49.379292
MILLY-SUR-BRADON,5.205977,49.397939
MOGEVILLE,5.529837,49.242239
BAZEILLES-SUR-OTHAIN,5.429583,49.49687
MOGNEVILLE,5.005532,48.783175
MOIREY-FLABAS-CREPION,5.401489,49.307138
MONTBLAINVILLE,5.011978,49.247122
MONTBRAS,5.693492,48.527073
MONT-DEVANT-SASSEY,5.166393,49.411127
MONTFAUCON-D'ARGONNE,5.1326599,49.271791
MONTHAIRONS,5.412001,49.048713
MONTIERS-SUR-SAULX,5.266513,48.531869
MONTIGNY-DEVANT-SASSEY,5.152006,49.4326239
BAZINCOURT-SUR-SAULX,5.139199,48.675193
MONTIGNY-LES-VAUCOULEURS,5.632269,48.588304
MONTMEDY,5.366609,49.519467
MONTSEC,5.719,48.890689
MONTZEVILLE,5.222056,49.190164
MORANVILLE,5.5463889,49.175596
MORGEMOULIN,5.5808669,49.233478
CHANTERAINE,5.371339,48.681978
MORLEY,5.246592,48.578347
BEAUCLAIR,5.114691,49.458154
MOUILLY,5.533455,49.050293
MOULAINVILLE,5.496524,49.162273
MOULINS-SAINT-HUBERT,5.123642,49.579334
MOULOTTE,5.738797,49.101766
MOUZAY,5.216921,49.462541
MURVAUX,5.244224,49.391097
VAL-D'ORNAIN,5.070215,48.801394
NAIVES-EN-BLOIS,5.547078,48.6616799
NAIVES-ROSIERES,5.2167,48.7958
BEAUFORT-EN-ARGONNE,5.113509,49.472751
NAIX-AUX-FORGES,5.376786,48.637022
NANCOIS-LE-GRAND,5.381946,48.715725
NANCOIS-SUR-ORNAIN,5.299792,48.711499
NANT-LE-GRAND,5.22505,48.6769559
NANT-LE-PETIT,5.2136189,48.654927
NANTILLOIS,5.139518,49.299031
NANTOIS,5.351557,48.637054
NEPVANT,5.223434,49.538705
NETTANCOURT,4.9430059,48.873595
NEUFOUR,4.980212,49.131056
BEAULIEU-EN-ARGONNE,5.067198,49.031684
NEUVILLE-EN-VERDUNOIS,5.297118,48.943359
NEUVILLE-LES-VAUCOULEURS,5.673077,48.577489
NEUVILLE-SUR-ORNAIN,5.044523,48.823105
NEUVILLY-EN-ARGONNE,5.058536,49.16111
NICEY-SUR-AIRE,5.33496,48.884603
NIXEVILLE-BLERCOURT,5.274481,49.108522
NOUILLONPONT,5.640273,49.358391
NOYERS-AUZECOURT,4.97911,48.886787
NUBECOURT,5.174237,49.000434
BEAUMONT-EN-VERDUNOIS,5.4083,49.2592
OLIZY-SUR-CHIERS,5.220513,49.555751
ORNES,5.4725,49.2536
OURCHES-SUR-MEUSE,5.704923,48.660497
PAGNY-LA-BLANCHE-COTE,5.720706,48.541064
PAGNY-SUR-MEUSE,5.720451,48.688162
PAREID,5.715211,49.117875
AINCREVILLE,5.121393,49.367637
BEAUSITE,5.198123,48.970323
PARFONDRUPT,5.726753,49.156518
PAROCHES,5.514125,48.910244
PEUVILLERS,5.393777,49.370364
PIERREFITTE-SUR-AIRE,5.329688,48.898154
PILLON,5.573587,49.3761719
PINTHEVILLE,5.661732,49.108077
PONT-SUR-MEUSE,5.54842,48.801808
POUILLY-SUR-MEUSE,5.109167,49.540293
BEHONNE,5.18207,48.793328
QUINCY-LANDZECOURT,5.296629,49.494255
RAMBLUZIN-ET-BENOITE-VAUX,5.3358,48.9983
RAMBUCOURT,5.759094,48.844026
RANCOURT-SUR-ORNAIN,4.914618,48.826276
RANZIERES,5.492945,49.018562
RARECOURT,5.123048,49.077134
RECICOURT,5.157682,49.140861
BELLERAY,5.401123,49.132596
RECOURT-LE-CREUX,5.392136,49.005678
REFFROY,5.466714,48.63057
REGNEVILLE-SUR-MEUSE,5.325441,49.253126
REMBERCOURT-SOMMAISNE,5.1789,48.9111
REMENNECOURT,4.919766,48.80166
REMOIVILLE,5.360447,49.444167
RESSON,5.230149,48.770036
REVIGNY-SUR-ORNAIN,4.987392,48.828221
REVILLE-AUX-BOIS,5.356012,49.347133
RIAVILLE,5.668516,49.102385
BELLEVILLE-SUR-MEUSE,5.380236,49.174572
RIBEAUCOURT,5.355182,48.541056
RICHECOURT,5.7619049,48.88018
RIGNY-LA-SALLE,5.70023,48.620888
RIGNY-SAINT-MARTIN,5.714543,48.611601
ROBERT-ESPAGNE,5.032384,48.747009
ROISES,5.642008,48.455083
ROMAGNE-SOUS-LES-COTES,5.470668,49.324871
ROMAGNE-SOUS-MONTFAUCON,5.081894,49.331438
RONVAUX,5.554134,49.130074
RAIVAL,5.2686,48.8714
ROUVRES-EN-WOEVRE,5.689085,49.219307
ROUVROIS-SUR-MEUSE,5.519601,48.945364
